year,metier,gear,metier.cm,node_strength,eigen,btwn,btwn_inverted,basic_btwn,deg_norm,pcgroup
2004,30,NA,Salmon,0.099166834243608,0.015937339058649,0.155555555555556,0.155555555555556,0,0.3,Puget Sound
2004,25,NA,Crab,0.363376901000304,0.0906267766336686,0.533333333333333,0.533333333333333,0.533333333333333,0.8,Puget Sound
2004,35,NA,Tuna,0.0145024574532701,0.00260873882958088,0,0,0,0.1,Puget Sound
2004,19,NA,Skate/dogfish/shark,0.135184734984595,0.265365157878923,0,0,0.155555555555556,0.4,Puget Sound
2004,20,NA,Prawns/shrimp,0.20759237124226,0.036539316077222,0,0,0.0222222222222222,0.3,Puget Sound
2004,60,NA,Echinoderms,0.0129468598684086,0.00228005067470463,0,0,0.133333333333333,0.2,Puget Sound
2004,1,NA,DTS groundfish,0.603278694243874,1,0.288888888888889,0.288888888888889,0,0.3,Puget Sound
2004,3,NA,Non-DTS groundfish,0.536204268815711,0.9884658196354,0,0,0,0.3,Puget Sound
2004,21,NA,Pink shrimp,0.0277468781479683,0.00267137321867388,0,0,0,0.3,Puget Sound
2004,45,NA,Coastal pelagics,0,0,0,0,0,0,Puget Sound
2004,40,NA,Herring,0,0,0,0,0,0,Puget Sound
2004,3,NA,Non-DTS groundfish,0.607883350957464,0.907809356158409,0,0,0.533333333333333,0.666666666666667,North WA Coast
2004,30,NA,Salmon,0.119312679106569,0.157421059833303,0,0,0,0.666666666666667,North WA Coast
2004,25,NA,Crab,0.294365927499286,0.397420844646168,0.466666666666667,0.466666666666667,0.266666666666667,0.833333333333333,North WA Coast
2004,1,NA,DTS groundfish,0.963209981455845,1,0.466666666666667,0.466666666666667,0,0.666666666666667,North WA Coast
2004,20,NA,Prawns/shrimp,0.00722033535257681,0.00429749657738115,0,0,0,0.166666666666667,North WA Coast
2004,35,NA,Tuna,0.00800772562826029,0.00550078630641525,0,0,0.266666666666667,0.666666666666667,North WA Coast
2004,60,NA,Echinoderms,0,0,0,0,0,0,North WA Coast
2004,30,NA,Salmon,0.102697338064198,0.125297856410948,0.285714285714286,0.285714285714286,0,0.857142857142857,WA Coast
2004,35,NA,Tuna,0.454265444965363,0.847365920634976,0,0,0.285714285714286,1,WA Coast
2004,25,NA,Crab,0.937581518036282,1,0.952380952380952,0.952380952380952,0,1,WA Coast
2004,1,NA,DTS groundfish,0.180190607542377,0.340778991249329,0,0,0.285714285714286,0.714285714285714,WA Coast
2004,80,NA,Other,0.0325529013305438,0.00855611222992393,0,0,0.666666666666667,0.857142857142857,WA Coast
2004,45,NA,Coastal pelagics,0.0276670724340288,0.0532372217613426,0,0,0.666666666666667,0.714285714285714,WA Coast
2004,21,NA,Pink shrimp,0.19965658826212,0.387313023815941,0,0,0,0.428571428571429,WA Coast
2004,2,NA,Whiting,0.0653885293650879,0.120774386995208,0,0,0,0.714285714285714,WA Coast
2004,30,NA,Salmon,NA,1,NA,NA,NA,NA,Other Coastal Washington
2004,1,NA,DTS groundfish,0.62618775754032,1,0.464285714285714,0.464285714285714,0,0.875,Astoria
2004,25,NA,Crab,0.431676039797866,0.481947960157704,0.75,0.75,0.25,1,Astoria
2004,3,NA,Non-DTS groundfish,0.482353561251397,0.9446214492137,0,0,0.535714285714286,0.75,Astoria
2004,50,NA,Pacific halibut,0.0453040434982175,0.0886704128472197,0,0,0.571428571428571,0.625,Astoria
2004,35,NA,Tuna,0.0887598042255502,0.0815354094565612,0.25,0.25,0.428571428571429,0.75,Astoria
2004,30,NA,Salmon,0.0338660714682974,0.014547124813473,0,0,0.25,0.5,Astoria
2004,45,NA,Coastal pelagics,0.0783168955468884,0.0853685029719493,0,0,0,0.125,Astoria
2004,21,NA,Pink shrimp,0.130502346278094,0.198666064261908,0,0,0.25,0.625,Astoria
2004,2,NA,Whiting,0.0830334803933699,0.150613700623893,0,0,0,0.5,Astoria
2004,30,NA,Salmon,0.594986949804627,0.83750371538682,0,0,0.2,0.8,Tillamook
2004,3,NA,Non-DTS groundfish,0.0952799141188133,0.140011008150763,0,0,0.3,0.6,Tillamook
2004,25,NA,Crab,0.842426501755492,1,0.5,0.5,0,0.8,Tillamook
2004,35,NA,Tuna,0.459039515027156,0.70918698881835,0,0,0,0.6,Tillamook
2004,65,NA,Shellfish,0.00826711929391105,0.0132716559850416,0,0,0.1,0.4,Tillamook
2004,21,NA,Pink shrimp,0,0,0,0,0,0,Tillamook
2004,30,NA,Salmon,1,1,NA,NA,NA,1,Columbia River
2004,80,NA,Other,1,1,NA,NA,NA,1,Columbia River
2004,35,NA,Tuna,0.172045070742328,0.288614738816611,0,0,0.238095238095238,0.571428571428571,Newport
2004,21,NA,Pink shrimp,0.236178309195561,0.56582588540431,0,0,0.380952380952381,0.428571428571429,Newport
2004,25,NA,Crab,0.81680859124309,1,0.619047619047619,0.619047619047619,0,0.714285714285714,Newport
2004,30,NA,Salmon,0.214506901093196,0.377731107657573,0,0,0.428571428571429,0.571428571428571,Newport
2004,45,NA,Coastal pelagics,0.0180300172259418,0.0199884716601194,0,0,0.238095238095238,0.285714285714286,Newport
2004,1,NA,DTS groundfish,0.314969957238212,0.641498645102175,0,0,0.380952380952381,0.714285714285714,Newport
2004,60,NA,Echinoderms,0,9.37222471856108e-23,0,0,0,0,Newport
2004,2,NA,Whiting,0.227461153261672,0.444656698950993,0.238095238095238,0.238095238095238,0,0.428571428571429,Newport
2004,30,NA,Salmon,0.273414677436889,0.335462477493788,0.266666666666667,0.266666666666667,0,0.5,Coos Bay
2004,21,NA,Pink shrimp,0.253820990393278,0.515505006971106,0,0,0,0.5,Coos Bay
2004,25,NA,Crab,0.705058431255487,1,0.533333333333333,0.533333333333333,0.266666666666667,0.833333333333333,Coos Bay
2004,35,NA,Tuna,0.158358990972505,0.145225271299776,0,0,0.533333333333333,0.666666666666667,Coos Bay
2004,1,NA,DTS groundfish,0.540423157860845,0.959657921635409,0,0,0.266666666666667,0.666666666666667,Coos Bay
2004,2,NA,Whiting,0.0689237520809952,0.144459806455682,0,0,0,0.166666666666667,Coos Bay
2004,60,NA,Echinoderms,0,0,0,0,0,0,Coos Bay
2004,30,NA,Salmon,0.236295598369618,0.39694658924742,0,0,0.1,0.6,Brookings
2004,1,NA,DTS groundfish,0.603306448443679,0.918099170099121,0,0,0,0.8,Brookings
2004,21,NA,Pink shrimp,0.127560800707437,0.210345174186208,0,0,0.3,0.6,Brookings
2004,3,NA,Non-DTS groundfish,0.203723343141245,0.321801749218727,0,0,0.2,0.8,Brookings
2004,25,NA,Crab,0.829113809338021,1,0.6,0.6,0,0.8,Brookings
2004,60,NA,Echinoderms,0,0,0,0,0,0,Brookings
2004,25,NA,Crab,0.992123092861149,1,1,1,0,1,Crescent City
2004,3,NA,Non-DTS groundfish,0.48695166139276,0.686879159221744,0,0,1,1,Crescent City
2004,20,NA,Prawns/shrimp,0.520925245746091,0.734476843003147,0,0,0,1,Crescent City
2004,1,NA,DTS groundfish,0.760295310537041,0.980457660089956,0.7,0.7,0.7,1,Eureka
2004,25,NA,Crab,0.875779622652182,1,0.4,0.4,0.1,0.8,Eureka
2004,35,NA,Tuna,0.144312784895167,0.215230314708595,0,0,0,0.4,Eureka
2004,21,NA,Pink shrimp,0.0905812497808003,0.133819255304906,0,0,0.3,0.4,Eureka
2004,2,NA,Whiting,0.128735814189016,0.189888079448489,0,0,0,0.4,Eureka
2004,55,NA,CA halibut/croaker,2.95217945793125e-4,4.31869652905332e-4,0,0,0,0.2,Eureka
2004,3,NA,Non-DTS groundfish,0.552072372173171,0.93248923465097,0.238095238095238,0.238095238095238,0.523809523809524,0.857142857142857,Morro Bay
2004,30,NA,Salmon,0.610043523519557,1,0.523809523809524,0.523809523809524,0,0.714285714285714,Morro Bay
2004,25,NA,Crab,0.242717564333081,0.597892025286972,0,0,0,0.285714285714286,Morro Bay
2004,55,NA,CA halibut/croaker,0.0717608185545987,0.171550550903152,0,0,0.19047619047619,0.428571428571429,Morro Bay
2004,80,NA,Other,0.220368099115723,0.345448131539271,0,0,0,0.428571428571429,Morro Bay
2004,20,NA,Prawns/shrimp,0.1465125942743,0.341873174555924,0,0,0,0.142857142857143,Morro Bay
2004,35,NA,Tuna,0.156525028029569,0.222357392769719,0,0,0.333333333333333,0.571428571428571,Morro Bay
2004,60,NA,Echinoderms,0,8.52782882944242e-22,0,0,0,0,Morro Bay
2004,30,NA,Salmon,0.324229452335822,0.593662472281873,0,0,0,0.75,Fort Bragg
2004,1,NA,DTS groundfish,0.66072892387365,0.96632875828476394,0.5,0.5,0,1,Fort Bragg
2004,3,NA,Non-DTS groundfish,0.282338685271573,0.484023496025445,0,0,0.5,1,Fort Bragg
2004,60,NA,Echinoderms,0.0356858694987487,0.0537464258407811,0,0,0.833333333333333,0.75,Fort Bragg
2004,25,NA,Crab,0.697017069020206,1,0.833333333333333,0.833333333333333,0,1,Fort Bragg
2004,30,NA,Salmon,0.995295674799031,1,0.466666666666667,0.466666666666667,0.466666666666667,0.666666666666667,Bodega Bay
2004,40,NA,Herring,0,0,0,0,0,0,Bodega Bay
2004,25,NA,Crab,0.975169981511262,0.999761395059601,0.4,0.4,0,0.333333333333333,Bodega Bay
2004,3,NA,Non-DTS groundfish,0.00222447008182471,6.11948704770301e-6,0,0,0,0.166666666666667,Bodega Bay
2004,20,NA,Prawns/shrimp,0.00111350645916682,0.00114448902525551,0,0,0,0.166666666666667,Bodega Bay
2004,35,NA,Tuna,0.0213672608893702,0.021961790509912,0,0,0,0.166666666666667,Bodega Bay
2004,55,NA,CA halibut/croaker,0.00482910625934509,0.00267651424403479,0.266666666666667,0.266666666666667,0.466666666666667,0.5,Bodega Bay
2004,30,NA,Salmon,0.582547914682398,0.979973676466556,0.25,0.25,0.678571428571429,0.75,San Francisco
2004,25,NA,Crab,0.739714087855053,1,0.75,0.75,0.25,0.75,San Francisco
2004,3,NA,Non-DTS groundfish,0.228590639673484,0.161080693694264,0,0,0.535714285714286,0.625,San Francisco
2004,1,NA,DTS groundfish,0.169065436492081,0.139459395618079,0,0,0,0.625,San Francisco
2004,40,NA,Herring,6.88484875336779e-4,0.00117855807708023,0,0,0,0.125,San Francisco
2004,19,NA,Skate/dogfish/shark,0.00203912360496967,5.70273680444163e-4,0,0,0.464285714285714,0.375,San Francisco
2004,55,NA,CA halibut/croaker,0.262328912883836,0.160468366316922,0.285714285714286,0.285714285714286,0,0.625,San Francisco
2004,45,NA,Coastal pelagics,0.0138098209534673,0.0241161357523074,0,0,0.428571428571429,0.25,San Francisco
2004,20,NA,Prawns/shrimp,0.00121557897937355,0.00212336842878847,0,0,0,0.125,San Francisco
2004,1,NA,DTS groundfish,0.0976220236824125,0.156964914118369,0,0,0.533333333333333,0.666666666666667,San Diego
2004,65,NA,Shellfish,0.783218838937087,1,0.8,0.8,0,0.833333333333333,San Diego
2004,80,NA,Other,0.231398013525642,0.252667201197105,0,0,0.533333333333333,0.833333333333333,San Diego
2004,55,NA,CA halibut/croaker,0.382356323123932,0.469769229045721,0.6,0.6,0.333333333333333,0.833333333333333,San Diego
2004,20,NA,Prawns/shrimp,0.495764574693126,0.900896313637785,0,0,0.6,0.666666666666667,San Diego
2004,60,NA,Echinoderms,0.00624020402040552,0.00551818419582508,0,0,0,0.166666666666667,San Diego
2004,45,NA,Coastal pelagics,0.00340002201739462,0.0063852982667809,0,0,0.333333333333333,0.333333333333333,San Diego
2004,30,NA,Salmon,0.418259507570846,0.88341133443739,0.694444444444444,0.694444444444444,0.222222222222222,0.666666666666667,Monterey
2004,20,NA,Prawns/shrimp,0.0136344155231732,0.0387528418534503,0,0,0,0.111111111111111,Monterey
2004,1,NA,DTS groundfish,0.408586356068138,1,0.555555555555556,0.555555555555556,0.666666666666667,0.888888888888889,Monterey
2004,3,NA,Non-DTS groundfish,0.267093583126657,0.700047168135825,0.5,0.5,0.222222222222222,0.777777777777778,Monterey
2004,55,NA,CA halibut/croaker,0.0845711155463283,0.201891896715608,0.388888888888889,0.388888888888889,0.388888888888889,0.666666666666667,Monterey
2004,80,NA,Other,0.0313084133591167,0.0208772551092042,0,0,0,0.555555555555556,Monterey
2004,25,NA,Crab,0.145355145086326,0.401224911658256,0,0,0.416666666666667,0.555555555555556,Monterey
2004,45,NA,Coastal pelagics,0.285664990797109,0.0522896095834914,0.222222222222222,0.222222222222222,0,0.555555555555556,Monterey
2004,70,NA,Squid,0.277501655281102,0.0471228284680943,0,0,0,0.222222222222222,Monterey
2004,35,NA,Tuna,0.0680248176412035,0.122726236293551,0.222222222222222,0.222222222222222,0.388888888888889,0.555555555555556,Monterey
2004,1,NA,DTS groundfish,0.002326721910767,0.00239669149993754,0,0,0.866666666666667,0.666666666666667,Santa Barbara
2004,55,NA,CA halibut/croaker,0.194689786093079,0.120751902497324,0.533333333333333,0.533333333333333,0.333333333333333,1,Santa Barbara
2004,60,NA,Echinoderms,0.127060374314005,0.0455263524093593,0,0,0,0.666666666666667,Santa Barbara
2004,25,NA,Crab,0.663627844804512,0.97980154815988,0,0,0.333333333333333,0.833333333333333,Santa Barbara
2004,65,NA,Shellfish,0.822838038960438,1,0.6,0.6,0,0.833333333333333,Santa Barbara
2004,70,NA,Squid,0.00160590920752298,2.9506938298077e-4,0,0,0,0.166666666666667,Santa Barbara
2004,20,NA,Prawns/shrimp,0.187851324709675,0.192208099212075,0,0,0,0.833333333333333,Santa Barbara
2004,35,NA,Tuna,0.131727981790964,0.194853296094964,0,0,0.222222222222222,0.666666666666667,Los Angeles
2004,70,NA,Squid,0.766513936149159,1,0.222222222222222,0.222222222222222,0,0.555555555555556,Los Angeles
2004,80,NA,Other,0.0778991631951735,0.00506053846990106,0.222222222222222,0.222222222222222,0.0277777777777778,1,Los Angeles
2004,65,NA,Shellfish,0.151165591087521,0.0142084817595813,0.805555555555556,0.805555555555556,0,0.777777777777778,Los Angeles
2004,55,NA,CA halibut/croaker,0.0753606978144311,0.00661564025774202,0.388888888888889,0.388888888888889,0.361111111111111,1,Los Angeles
2004,45,NA,Coastal pelagics,0.685719862563054,0.986179272410512,0.388888888888889,0.388888888888889,0,0.777777777777778,Los Angeles
2004,1,NA,DTS groundfish,0.0117820189634954,3.46312890022168e-5,0,0,0,0.333333333333333,Los Angeles
2004,3,NA,Non-DTS groundfish,0.0285800178526703,5.4670290074801e-4,0.222222222222222,0.222222222222222,0.388888888888889,0.888888888888889,Los Angeles
2004,20,NA,Prawns/shrimp,0.0654172453424842,0.00131238540797264,0,0,0.194444444444444,0.555555555555556,Los Angeles
2004,60,NA,Echinoderms,0.00583348524104758,0.00148585495050087,0,0,0.666666666666667,0.777777777777778,Los Angeles
2004,80,NA,Other,NA,1,NA,NA,NA,NA,Unknown Ports
2005,25,NA,Crab,0.837345848568661,1,0.535714285714286,0.535714285714286,0.392857142857143,0.625,Puget Sound
2005,30,NA,Salmon,0.506547929696891,0.844597731268851,0.357142857142857,0.357142857142857,0.357142857142857,0.5,Puget Sound
2005,35,NA,Tuna,0.0231448728683282,0.040273625120216,0,0,0,0.125,Puget Sound
2005,60,NA,Echinoderms,0.00935173023536618,0.0162726354068642,0,0,0,0.125,Puget Sound
2005,19,NA,Skate/dogfish/shark,0.13905769832033,0.00625177104851375,0.214285714285714,0.214285714285714,0.214285714285714,0.25,Puget Sound
2005,20,NA,Prawns/shrimp,0.313936213167961,0.539708900463921,0,0,0.428571428571429,0.375,Puget Sound
2005,1,NA,DTS groundfish,0.135038673013181,0.00146901811129706,0,0,0,0.125,Puget Sound
2005,21,NA,Pink shrimp,0.0355770341292815,0.0548846593334066,0,0,0.428571428571429,0.375,Puget Sound
2005,40,NA,Herring,0,0,0,0,0,0,Puget Sound
2005,30,NA,Salmon,0.571239213581872,1,0.2,0.2,0,0.5,North WA Coast
