"y","N","E","avg_ew","sd_ew","med_ew","max_ew","avg_ew_scaled","sd_ew_scaled","med_ew_scaled","deg_max","deg_min","strength_mean","assort","ed","ld","mean_deg","nc","nc_weighted","m","m_weighted","beta_eff","pcgroup"
2004,9,7,31059.8481944353,23318.5958925601,19369.9438029555,66237.943133726,0.142857142857143,0.10725190811616,0.089090417044904,0.5,0,0.222222222222222,-0.147540983606558,0.194444444444444,0.777777777777778,1.55555555555556,0.392857142857143,0.251459611907432,0.244897959183674,0.36147160485651,48566.5955229022,"Puget Sound"
2004,6,2,7779.12473548203,9471.82479123011,7779.12473548203,14476.7162755717,0.5,0.608797590558445,0.5,0.4,0,0.333333333333333,-1,0.133333333333333,0.333333333333333,0.666666666666667,0.4,0.3,0,0,19311.9729576673,"North WA Coast"
2004,10,24,35136.1847371117,59187.5991297364,5036.92801202876,208297.998680369,0.0416666666666667,0.0701883252888926,0.00597310157808701,0.888888888888889,0.333333333333333,0.2,-0.431005110732537,0.533333333333333,2.4,4.8,0.444444444444444,0.29872161445138,0.0772569444444445,0.266128769619673,134838.867795988,"WA Coast"
2004,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"Other Coastal Washington"
2004,9,25,49719.9555918712,97250.2074649416,6452.88570837649,454887.067649365,0.04,0.0782383703342175,0.00519138493312048,1,0.5,0.222222222222222,-0.369598765432098,0.694444444444444,2.77777777777778,5.55555555555556,0.392857142857143,0.268259783726674,0.00879999999999997,0.151210331577646,239937.399259911,"Astoria"
2004,8,10,9230.1966920166,14053.3028740388,3878.05940951855,47603.4662420202,0.1,0.15225355800049,0.0420149162462894,0.714285714285714,0.142857142857143,0.25,-0.436464088397789,0.357142857142857,1.25,2.5,0.476190476190476,0.39439455878711,0.0949999999999999,0.183759751015827,30626.8503343259,"Tillamook"
2004,2,1,NA,NA,NA,0,NA,NA,NA,1,1,1,NA,1,0.5,1,NA,NA,0,0,NA,"Columbia River"
2004,6,9,253324.981730395,379114.966017523,73710.1733958587,955907.237571079,0.111111111111111,0.166283975726835,0.0323300892405584,0.8,0,0.333333333333333,-0.499999999999988,0.6,1.5,3,0.3,0.14267152547352,-0.0802469135802468,0.379679934407008,820691.675992836,"Newport"
2004,6,11,105557.281189606,261210.899316203,26719.7373132397,890509.613607328,0.0909090909090909,0.224962647055373,0.0230118377538841,1,0.6,0.333333333333333,-0.356164383561649,0.733333333333333,1.83333333333333,3.66666666666667,0.4,0.479569444466966,0.0454545454545454,0.107652495134726,751946.93003837,"Coos Bay"
2004,8,17,14400.0738879839,25623.3905891727,4595.9791659042,107352.389837964,0.0588235294117647,0.104670176116878,0.0187743283641771,1,0.428571428571429,0.25,-0.426573426573425,0.607142857142857,2.125,4.25,0.523809523809524,0.34862847647604,0.103806228373702,0.140544760657095,59994.1555845483,"Brookings"
2004,6,10,28208.348369951,61809.41721122,4778.99648059466,201395.290932135,0.1,0.219117462676626,0.0169417805605574,0.8,0.2,0.333333333333333,-0.176470588235298,0.666666666666667,1.66666666666667,3.33333333333333,0.2,0.376333186615346,-0.0450000000000001,0.30407024346491,163643.575058386,"Crescent City"
2004,8,15,43168.2659948893,96265.0102543633,13815.5092566947,364108.019828924,0.0666666666666667,0.148666322410325,0.0213359033359218,0.857142857142857,0.142857142857143,0.25,-0.516483516483519,0.535714285714286,1.875,3.75,0.428571428571429,0.483479634655576,-0.00222222222222223,0.120086163778825,257838.741764516,"Eureka"
2004,7,6,23281.9860237614,42168.0617382858,6856.26402558779,108976.180941708,0.166666666666667,0.301864724192411,0.0490813227774064,0.5,0,0.285714285714286,-0.200000000000003,0.285714285714286,0.857142857142857,1.71428571428571,0.3,0.412554475733785,0.166666666666667,0.183884875914514,99656.2879818986,"Morro Bay"
2004,5,7,42904.4433032462,58679.0271560833,7453.67702314561,155553.40639462,0.142857142857143,0.195381119524292,0.0248181988000751,1,0.5,0.4,-0.749999999999999,0.7,1.4,2.8,0.5,0.585636962151799,0,2.22044604925031e-16,123157.86143171,"Fort Bragg"
2004,8,10,7922.1408543452,16532.7714566532,1554.12778844492,54138.8148652333,0.1,0.208690703190227,0.0196175228012072,0.857142857142857,0,0.25,-0.702898550724638,0.357142857142857,1.25,2.5,0.666666666666667,0.413424913584548,-0.0450000000000001,0.202566031297925,42424.4978640679,"Bodega Bay"
2004,11,16,29941.298782036,36724.5974578156,17991.0940557385,134012.495017519,0.0625,0.0766595783911214,0.0375549299537498,0.7,0,0.181818181818182,-0.509090909090909,0.290909090909091,1.45454545454545,2.90909090909091,0.5,0.159864529533731,0.158203125,0.225952466814786,74985.9733052328,"San Francisco"
