"y","N","E","avg_ew","sd_ew","med_ew","max_ew","avg_ew_scaled","sd_ew_scaled","med_ew_scaled","deg_max","deg_min","strength_mean","assort","ed","ld","mean_deg","nc","nc_weighted","m","m_weighted","beta_eff","pcgroup"
2004,11,15,97767.9015825961,187079.895781182,18549.3228384969,710110.641311118,0.0666666666666667,0.127567359534072,0.0126485431573034,0.8,0,0.181818181818182,-0.468085106382979,0.272727272727273,1.36363636363636,2.72727272727273,0.644444444444444,0.231803281834131,0.177777777777778,0.424594801431087,455747.226483317,"Puget Sound"
2004,7,11,27435.9429334886,56659.9806555319,1345.09415934582,182601.98892313,0.0909090909090909,0.187743040026295,0.00445697410545343,0.833333333333333,0,0.285714285714286,-0.447368421052629,0.523809523809524,1.57142857142857,3.14285714285714,0.433333333333333,0.474246987019091,0,0,144448.630110595,"North WA Coast"
2004,8,22,214118.03313183,478092.06418747,8322.59774192453,2030798.49077609,0.0454545454545454,0.101492887568639,0.00176678204926015,1,0.428571428571429,0.25,-0.302876480541452,0.785714285714286,2.75,5.5,0.285714285714286,0.523871632789548,-0.0578512396694215,0.0540634613619133,1281622.80372865,"WA Coast"
2004,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"Other Coastal Washington"
2004,9,23,200307.414873285,373462.423172838,108035.433426982,1770422.77188977,0.0434782608695652,0.0810628836179654,0.0234499195182881,1,0.125,0.222222222222222,-0.433915211970074,0.638888888888889,2.55555555555556,5.11111111111111,0.464285714285714,0.292153646078267,-0.0519848771266541,0.104440766974292,896608.056616176,"Astoria"
2004,6,8,43753.4190448275,60060.9459693584,16601.5890801637,153254.070247272,0.125,0.171589293135649,0.0474294050687632,0.8,0,0.333333333333333,-0.548387096774194,0.533333333333333,1.33333333333333,2.66666666666667,0.4,0.381819876316619,0,0,126199.941156353,"Tillamook"
2004,2,1,NA,NA,NA,0,NA,NA,NA,1,1,1,NA,1,0.5,1,NA,NA,0,0,NA,"Columbia River"
2004,8,13,453258.0708621,498970.777217852,439135.832902765,1379143.80024066,0.0769230769230769,0.0846810458450144,0.074526371675654,0.714285714285714,0,0.25,-0.166666666666666,0.464285714285714,1.625,3.25,0.333333333333333,0.37787239416206,-0.0946745562130178,0.0806092450064411,1002551.8452539,"Newport"
2004,7,10,313769.359639127,354000.340722864,284595.805235511,1192172.25954744,0.1,0.112821832294271,0.0907022296768654,0.833333333333333,0,0.285714285714286,-0.562499999999998,0.476190476190476,1.42857142857143,2.85714285714286,0.5,0.293540901878841,-0.045,0.170410694363006,713159.030370625,"Coos Bay"
2004,6,9,198738.153901283,256360.199212625,98193.1447929479,832403.404158488,0.111111111111111,0.14332661353657,0.054898111949143,0.8,0,0.333333333333333,-0.499999999999998,0.6,1.5,3,0.3,0.371835357003516,0,0,529427.306689636,"Brookings"
